,date,Spike. A,Spike. AY.100,Spike. BA.1.1,Spike. BA.1.10,Spike. BA.1.13.1,Spike. BA.1,Spike. BA.2.12.1,Spike. BA.2.12,Spike. BA.2.13,Spike. BA.2.15,Spike. BA.2.18,Spike. BA.2.3.20,Spike. BA.2.75.2,Spike. BA.2.86,Spike. BA.2.9.2,Spike. BA.2,Spike. BA.4.1.8,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.46,Spike. BE.4.2,Spike. BN.1,Spike. BQ.1.1.32,Spike. BQ.1.1.74,Spike. BQ.1.1,Spike. CH.1.1.13,Spike. CH.1.1,Spike. CM.2.1,Spike. DV.7.1,Spike. EG.1.4.1,Spike. EG.1,Spike. EG.10.1,Spike. EG.12,Spike. EG.2,Spike. EG.4.3,Spike. EG.5,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EU.1.1,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.1,Spike. FL.15.1.1,Spike. FL.2.2.1,Spike. FP.2.1.1,Spike. GA.6.1,Spike. GB.1,Spike. GD.1,Spike. GE.1,Spike. GJ.1.1,Spike. GJ.3,Spike. GK.2.2,Spike. GR.1,Spike. GW.5,Spike. GZ.1,Spike. HA.2,Spike. HG.2,Spike. HK.3.2,Spike. HK.6,Spike. HT.1,Spike. HU.1.1,Spike. HV.1,Spike. HZ.1,Spike. HZ.2,Spike. JD.1.1.1,Spike. JD.1.1.3,Spike. JE.1.1,Spike. JF.1,Spike. JM.2,Spike. JN.1,Spike. JN.3,Spike. XBB,Spike. XBB.1,Spike. XBB.1.15,Spike. XBB.1.41.1,Spike. XBB.1.5.30,Spike. XBB.1.5.44,Spike. XBB.1.5.70,Spike. XBB.1.9,Spike. XBB.2.10,Spike. XBB.2.3.12,Spike. XBB.2.3.5,Spike. XBB.8.2,Wuhan-Hu-1
385,2023-01-23,0.1870324170781854,0.0,0.0,0.031172069513030903,0.0,0.062344139026061805,0.0,0.0,0.0,0.0,0.0,0.031172069513030903,0.031172069513030903,0.0,0.0,0.1870324170781854,2.3690773043432167,0.0935162085390927,1.5586034863279792,0.15586034756515452,0.12468827805212361,10.068578548796888,0.6857855399631139,1.0910224436325155,1.1845386521716084,0.3740648341563708,23.566084786732908,0.0,1.6209476360304749,0.062344139026061805,0.0,0.4052369036694018,50.031172070207,0.0,0.4675810426954636,0.062344139026061805,1.4650872777888866,0.0,0.0,0.0,0.21820448659121633,0.0,0.0,0.0,0.062344139026061805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935162085390927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031172069513030903,0.0,0.0,0.0,0.062344139026061805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5922693314240212,1.8079800531086605,0.8104738180152374,0.0,0.15586034756515452,0.0,0.0,0.062344139026061805,0.1870324170781854,0.0,0.0,0.0,0.0
386,2023-01-24,0.267379678657766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03819709848499572,0.0,0.0,0.0,0.1909854816877746,2.024446144544345,0.07639419696999145,1.1459129116010556,0.03819709848499572,0.07639419696999145,9.090909095838454,0.4965622588305364,1.3368983932888303,1.375095491773826,0.534759357315532,24.446142096260512,0.07639419696999145,2.1008403307771326,0.11459129545498714,0.0,0.7257448390033067,49.73262032697932,0.0,0.7639419374883024,0.07639419696999145,1.3368983932888303,0.0,0.0,0.03819709848499572,0.1527883832027789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3437738756277575,1.9862490460593498,1.069518714631064,0.0,0.1527883832027789,0.0,0.0,0.03819709848499572,0.1527883832027789,0.0,0.0,0.0,0.0
387,2023-01-25,0.13286093539666882,0.0,0.0,0.0,0.0,0.044286974854691206,0.0,0.0,0.0,0.044286974854691206,0.0,0.17714792108395522,0.044286974854691206,0.0,0.0,0.26572188162593285,1.8600531388837445,0.0,1.5943312680904067,0.08857396054197761,0.17714792108395522,8.503100092871305,0.7085916735032257,1.2400354259224962,1.5057573075484292,0.48715677756457937,24.88928255482007,0.0,1.6386182429450977,0.13286093539666882,0.0,0.17714792108395522,48.67139060828172,0.0,1.0186005299838499,0.13286093539666882,2.0814880456549862,0.0,0.0,0.0,0.08857396054197761,0.0,0.0,0.0,0.08857396054197761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08857396054197761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044286974854691206,0.0,0.0,0.0,0.044286974854691206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26572188162593285,2.258635955906346,0.7971656340452034,0.0,0.31000885648062404,0.0,0.0,0.08857396054197761,0.31000885648062404,0.0,0.0,0.0,0.0
388,2023-01-26,0.3019844744302293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043140634672702544,0.0,0.0,0.21570319451105366,1.2510785112460787,0.08628127991917557,1.1216565966542005,0.0,0.17256254926458067,7.592752368543188,0.5608283036139855,1.3373597911652542,2.0707506440438204,0.38826574377563433,23.4685073344092,0.043140634672702544,1.8981880947792396,0.21570319451105366,0.0,0.2588438291837562,51.46678171125545,0.0,0.8628127674704442,0.1294219145918781,1.5962036203490106,0.0,0.0,0.0,0.043140634672702544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043140634672702544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043140634672702544,0.0,0.0,0.0,0.043140634672702544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3451251091029318,3.2786885206171963,0.9059534127169174,0.0,0.1294219145918781,0.0,0.0,0.08628127991917557,0.0,0.0,0.0,0.0,0.0
389,2023-01-27,0.23775558624439144,0.0,0.047551121511360456,0.0,0.0,0.0,0.047551121511360456,0.0,0.0,0.0,0.0,0.047551121511360456,0.09510223236651547,0.0,0.0,0.09510223236651547,1.283880174244678,0.0,1.188777931221957,0.047551121511360456,0.09510223236651547,8.131241085789284,1.0461245880002865,1.0936756988554415,1.3789824066111935,0.4279600616336279,21.160247261000478,0.047551121511360456,2.187351397710883,0.047551121511360456,0.0,0.6181645263666588,54.92154065689093,0.0,0.5230622940001433,0.23775558624439144,1.3314312850998329,0.0,0.0,0.0,0.23775558624439144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28530670775575184,2.2824536407336042,0.5706134048552982,0.0,0.28530670775575184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2023-01-28,0.1368925386745871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8480492827366313,0.06844626933729354,1.3689253973755766,0.20533880801188062,0.1368925386745871,5.886379194896362,0.5475701546983484,1.1635865893636959,1.8480492827366313,0.5475701546983484,19.370294318121424,0.0,1.1635865893636959,0.20533880801188062,0.0,0.3422313466864677,58.110882954364264,0.0,0.8213552320475225,0.2737850773491742,1.4373716667128702,0.0,0.0,0.0,0.2737850773491742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06844626933729354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20533880801188062,2.464065706772273,1.1635865893636959,0.0,0.06844626933729354,0.0,0.0,0.1368925386745871,0.1368925386745871,0.0,0.0,0.0,0.0
391,2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06877579307957153,0.0,0.0,0.0,0.0,1.3067400261734823,0.0,0.8940852782806473,0.0,0.06877579307957153,5.777166438745907,0.550206323467384,0.20632736865412038,2.2008253044541295,0.34387895481326347,17.537826684891844,0.13755158615914306,1.100412657519362,0.20632736865412038,0.0,0.7565337027060984,61.34800550058167,0.0,0.8940852782806473,0.06877579307957153,1.4442916123326255,0.0,0.0,0.0,0.20632736865412038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20632736865412038,2.6822558454265364,1.5130674054121969,0.0,0.275103161733692,0.0,0.0,0.13755158615914306,0.06877579307957153,0.0,0.0,0.0,0.0
392,2023-01-30,0.0673173964981807,0.0,0.0,0.0,0.0,0.0,0.0673173964981807,0.0,0.0,0.0,0.0,0.0673173964981807,0.0,0.0,0.0,0.13463480358202276,1.5819589341495215,0.0,0.8751262179903175,0.03365869824909035,0.23561090891495523,6.799057554427996,0.538539214328091,0.6058566108262718,1.2790306287363857,0.4712218072442491,19.050824638049427,0.0,1.6492763412333638,0.23561090891495523,0.0,0.33658700366222627,59.30663076087497,0.0,0.6058566108262718,0.3029283054131359,2.0531807519794323,0.0,0.0,0.0,0.10097610533293243,0.0,0.0,0.0,0.03365869824909035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03365869824909035,0.0,0.03365869824909035,0.0,0.03365869824909035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40390441074606837,2.120498148477613,0.6395153196610236,0.0,0.20195220008020348,0.0,0.0,0.03365869824909035,0.0673173964981807,0.0,0.0,0.0,0.0
393,2023-01-31,0.5293339185017991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04411115547506171,0.08822232151033516,0.0,0.0,0.220555798495732,1.05866784756381,0.08822232151033516,0.8381120385078664,0.04411115547506171,0.08822232151033516,8.292898105809176,0.3970004415164023,1.0145566815285367,1.6321129215406707,0.4852227630267374,19.805910899224628,0.0,1.3233348015346038,0.3528892860413406,0.0,0.3528892860413406,56.90339656102987,0.0,0.9704455260534748,0.13233347698539685,1.4556682890802124,0.0,0.0,0.0,0.1764446430206703,0.0,0.0,0.0,0.04411115547506171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08822232151033516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26466696453100547,1.720335243051006,0.9704455260534748,0.0,0.220555798495732,0.0,0.0,0.1764446430206703,0.220555798495732,0.0,0.0,0.0,0.0
394,2023-02-01,0.24764734580080042,0.04952946490458802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14858840535269421,0.0,0.0,0.0,1.3372956907299687,0.0,0.5943536426886372,0.04952946490458802,0.0990589404481062,6.48836057275363,0.544824167145119,0.7924715235848496,1.7830609174269814,0.4457652266970128,20.505200598285473,0.0,1.3372956907299687,0.14858840535269421,0.0,0.3962357617924248,57.45418523648406,0.0,1.6344725120742871,0.34670628624890665,1.6840019769788752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14858840535269421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990589404481062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4457652266970128,2.030708273866712,0.7429420480413315,0.0,0.3962357617924248,0.0,0.0,0.04952946490458802,0.0,0.0,0.0,0.0,0.0
395,2023-02-02,0.09358914231318534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04679457115659267,0.0,0.0,0.0,0.09358914231318534,1.1230697290310365,0.0,0.8423022914550743,0.04679457115659267,0.0,5.802526908508741,0.28076742693955603,1.029480576081445,1.216658871344222,0.3743565798891476,19.092185308436367,0.0,1.5442208694403705,0.18717828462637068,0.0,0.3275619980961487,61.02012167101856,0.0,1.4038371559705924,0.14038371346977802,1.8249882963799264,0.0,0.0,0.0,0.18717828462637068,0.0,0.0,0.0,0.09358914231318534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04679457115659267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04679457115659267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23397285578296334,2.0121665916427034,0.608329435672111,0.0,0.14038371346977802,0.0,0.0,0.04679457115659267,0.09358914231318534,0.0,0.0,0.0,0.0
396,2023-02-03,0.048053819414224916,0.0,0.048053819414224916,0.0,0.0,0.0,0.048053819414224916,0.0,0.0,0.0,0.0,0.09610763882844983,0.0,0.0,0.0,0.048053819414224916,1.153291687123522,0.0,0.6246996629759859,0.048053819414224916,0.0,4.853435845565213,0.3363767464906364,0.7688611212186607,1.0091302288808472,0.4324843853190863,17.87602113982353,0.09610763882844983,1.729937530685283,0.048053819414224916,0.0,0.6246996629759859,63.959634794759125,0.0,0.8649687600471104,0.09610763882844983,1.8740989889279576,0.0,0.0,0.0,0.3363767464906364,0.0,0.0,0.0,0.09610763882844983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048053819414224916,0.0,0.0,0.0,0.14416145824267476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24026909707112457,1.3935607841946467,0.7688611212186607,0.0,0.09610763882844983,0.0,0.0,0.048053819414224916,0.14416145824267476,0.0,0.0,0.0,0.0
397,2023-02-04,0.07396449823180498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14792899646360996,0.07396449823180498,0.0,0.0,0.07396449823180498,0.6656804735610969,0.0,0.591715975329292,0.07396449823180498,0.0,5.991124262049873,0.2958579929272199,0.8136094700247068,1.4792899435858038,0.22189349469541492,16.420118344332007,0.07396449823180498,1.3313609471221939,0.14792899646360996,0.0,0.6656804735610969,63.1656804690221,0.0,1.7011834277560707,0.2958579929272199,2.1449704171469004,0.0,0.0,0.0,0.14792899646360996,0.0,0.0,0.0,0.07396449823180498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369822480633877,1.7011834277560707,0.443786978865682,0.0,0.369822480633877,0.0,0.0,0.14792899646360996,0.2958579929272199,0.0,0.0,0.0,0.0
398,2023-02-05,0.13192612210373153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19788918315559728,1.3192612104568404,0.06596306105186577,0.6596306105186576,0.0,0.06596306105186577,4.419525069314057,0.3298153052593288,0.7915567326223891,1.8469656988717664,0.13192612210373153,14.775725590974131,0.0,2.044854882027364,0.0,0.0,0.5936675494667918,65.69920843734168,0.0,1.1873350883531089,0.19788918315559728,1.7150395767680353,0.0,0.0,0.0,0.46174142736306034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13192612210373153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06596306105186577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298153052593288,1.5171503936124378,0.8575197936742549,0.0,0.13192612210373153,0.0,0.0,0.06596306105186577,0.26385224420746306,0.0,0.0,0.0,0.0
399,2023-02-06,0.2551020411568186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14577259342863608,0.036443145700453476,0.0,0.0,0.036443145700453476,1.0568513103277282,0.0,0.765306123470456,0.0,0.07288630202772912,4.263848397638188,0.5102040823136372,0.5102040823136372,1.4941691012404585,0.4373177802859082,17.23760932968184,0.036443145700453476,1.2755102057840932,0.10932944772818257,0.0,0.8381924148713629,63.84839650621781,0.0,1.2026239037563642,0.29154518685727215,2.0043731729272736,0.0,0.0,0.0,0.18221573912908953,0.0,0.0,0.0,0.07288630202772912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07288630202772912,0.0,0.0,0.0,0.0,0.036443145700453476,0.0,0.0,0.0,0.0,0.07288630202772912,0.0,0.0,0.0,0.07288630202772912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3644314888850012,1.4577259449131827,0.9475218625995454,0.0,0.10932944772818257,0.0,0.0,0.14577259342863608,0.036443145700453476,0.0,0.0,0.0,0.0
400,2023-02-07,0.20251113292649542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08100445317059816,0.0,0.0,0.0,1.0530579231983352,0.08100445317059816,0.48602672968377536,0.0,0.12150667975589725,4.374240588474351,0.2835155967572799,0.8100445530263543,1.4985824262968113,0.24301337017198082,15.431348723425845,0.04050222658529908,1.1340623763689333,0.16200890634119633,0.0,0.8505467796116535,66.8286755713733,0.0,0.9720534593675507,0.12150667975589725,1.2960712827101297,0.0,0.0,0.0,0.2835155967572799,0.0,0.0,0.0,0.12150667975589725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04050222658529908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04050222658529908,0.0,0.0,0.0,0.12150667975589725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2835155967572799,2.065613609151185,0.648035646685158,0.0,0.24301337017198082,0.0,0.0,0.08100445317059816,0.0,0.0,0.0,0.0,0.0
401,2023-02-08,0.11098779106210899,0.0,0.0,0.0,0.0,0.0,0.036995930354036324,0.0,0.0,0.036995930354036324,0.0,0.036995930354036324,0.0,0.0,0.0,0.1479837214161453,2.4417314139361346,0.0,2.5157232746442073,0.036995930354036324,0.11098779106210899,6.400295972387758,0.3329633731863269,1.146873840975126,1.3318534927453076,0.7399186070807264,15.242323348141914,0.036995930354036324,1.4428412838074167,0.1849796517701816,0.0,0.44395116424843595,60.562338137533786,0.0,1.0358860499130171,0.22197558212421797,1.257861632037235,0.0,0.0,0.0,0.2589715124782543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036995930354036324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11098779106210899,0.0,0.0,0.0,0.036995930354036324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809470946024722,2.3677395532280623,0.4809470946024722,0.0,0.2589715124782543,0.0,0.0,0.036995930354036324,0.07399186070807265,0.0,0.0,0.0,0.0
402,2023-02-09,0.12842466119581242,0.042808223887473996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042808223887473996,0.0,0.0,0.042808223887473996,0.51369863431664,0.0,0.470890410429166,0.0,0.0,4.708904114758269,0.21404109850415076,0.984589044745806,1.3270547939791595,0.1712328746166768,14.64041095765823,0.042808223887473996,1.3270547939791595,0.21404109850415076,0.0,0.6849315089333168,67.33732876463701,0.0,1.3698630178666336,0.1712328746166768,1.3270547939791595,0.0,0.0,0.0,0.7705479462416552,0.0,0.0,0.0,0.12842466119581242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0856164373083384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21404109850415076,1.7123287670999872,0.7705479462416552,0.0,0.3424657492333536,0.0,0.0,0.12842466119581242,0.0856164373083384,0.0,0.0,0.0,0.0
403,2023-02-10,0.09407337616874721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7525870198062335,0.04703669331250154,0.5174035741562376,0.04703669331250154,0.04703669331250154,3.4807149600686706,0.42333019798749033,0.7996237026624793,0.7996237026624793,0.37629350467498884,12.793979305337203,0.09407337616874721,1.1288805244812226,0.14111006948124874,0.0,0.940733772143728,70.60206961454836,0.0,1.2229539006499697,0.09407337616874721,1.881467544287456,0.0,0.0,0.0,0.2822201285062416,0.04703669331250154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18814675233749442,1.9285042375999575,0.7525870198062335,0.0,0.42333019798749033,0.0,0.0,0.04703669331250154,0.04703669331250154,0.0,0.0,0.0,0.0
404,2023-02-11,0.2824858722501905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847457627110741,0.0,0.21186440936772763,0.0,0.0,3.2485875723178697,0.21186440936772763,0.7768361538681087,0.9180791003533735,0.07062147324263238,12.78248587990375,0.07062147324263238,1.2711864458461963,0.07062147324263238,0.0,0.42372881873545526,72.31638417666318,0.0,0.7062146909856457,0.21186440936772763,1.553672318096387,0.0,0.0,0.0,0.35310734549282285,0.0,0.0,0.0,0.07062147324263238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14124293612509525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4943502816179181,2.542372881332223,0.14124293612509525,0.0,0.14124293612509525,0.0,0.0,0.14124293612509525,0.0,0.0,0.0,0.0,0.0
405,2023-02-12,0.1378359722076611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3445899357948248,0.0,0.4824259080024859,0.0,0.0,3.376981387671433,0.27567195496666613,0.6202618907614909,1.4472777345588015,0.4824259080024859,11.440385935916783,0.0,1.4472777345588015,0.06891799137950251,0.0,0.8270158543486543,71.05444520826984,0.0,1.9986216444921336,0.3445899357948248,2.0675396253202925,0.0,0.0,0.0,0.27567195496666613,0.0,0.0,0.0,0.06891799137950251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20675396358716358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3445899357948248,1.6540316981459653,0.4824259080024859,0.0,0.4824259080024859,0.0,0.0,0.06891799137950251,0.0,0.0,0.0,0.0,0.0
406,2023-02-13,0.4376367640500392,0.0,0.0,0.03646972598392923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940918840036538,0.03646972598392923,0.0,0.0,0.07293946241643616,0.7293946032672061,0.0,0.2917578392171669,0.0,0.0,3.318745440686357,0.5105762264664754,0.2552881132332377,0.9846827165004438,0.14587892483287232,10.758570387742713,0.03646972598392923,1.0940919049008093,0.10940918840036538,0.0,0.9117432540840076,71.29832239622935,0.0,1.31291028170154,0.21881837680073077,2.443471923034856,0.0,0.0,0.0,0.36469730163360303,0.0,0.0,0.0,0.14587892483287232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07293946241643616,0.0,0.0,0.0,0.0,0.0,0.03646972598392923,0.0,0.0,0.0,0.03646972598392923,0.0,0.0,0.0,0.10940918840036538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31291028170154,2.1881838098016186,0.2917578392171669,0.0,0.2552881132332377,0.0,0.0,0.07293946241643616,0.0,0.0,0.0,0.0,0.0
407,2023-02-14,0.30107526771388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150210565543,0.0,0.0,0.08602150210565543,0.5161290333221046,0.0,0.2150537656082246,0.043010751052827714,0.0,2.4946236541607814,0.1720430145553969,0.12903225315848316,0.9462365541944678,0.30107526771388,11.698924731164837,0.043010751052827714,1.4193548364637447,0.043010751052827714,0.0,1.0752688176970369,72.12903225677488,0.0,1.1612903198026925,0.2150537656082246,2.322580649949471,0.0,0.0,0.0,0.30107526771388,0.0,0.0,0.0,0.043010751052827714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580645166610523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150210565543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892473155913816,2.451612903107954,0.2150537656082246,0.0,0.1720430145553969,0.0,0.0,0.043010751052827714,0.043010751052827714,0.0,0.0,0.0,0.0
408,2023-02-15,0.12140833592999235,0.0,0.04046944880655755,0.0,0.0,0.0,0.04046944880655755,0.0,0.0,0.0,0.0,0.04046944880655755,0.0,0.0,0.0,0.0,0.5665722413330844,0.0,0.12140833592999235,0.04046944880655755,0.0809388871234348,2.9947389704226115,0.2428166718599847,0.6070416796499617,1.5378389287730232,0.4046944565965346,10.481586401723982,0.0,0.8498583619996267,0.20234722305342714,0.0,1.2140833697896039,71.8737353321014,0.0,1.6187778263861383,0.20234722305342714,2.06394172129955,0.0,0.0,0.0,0.4046944565965346,0.0,0.0,0.0,0.04046944880655755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04046944880655755,0.0,0.0,0.0,0.0809388871234348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8093889131930692,2.306758393159535,0.6475111284565193,0.0,0.16187778473654987,0.0,0.0,0.0,0.16187778473654987,0.0,0.0,0.0,0.0
409,2023-02-16,0.23373588353658922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07791195418756325,0.5064277336800104,0.0,0.5453837212607417,0.077911964674513,0.0,2.99961043547323,0.3506038148179341,0.19477989595585785,0.973899490266239,0.11686794176829461,9.154655235768717,0.0,1.0907674320345335,0.11686794176829461,0.0,1.051811454940752,73.89949357015267,0.0,1.597195165714544,0.077911964674513,1.6751071303890572,0.0,0.0,0.0,0.5453837212607417,0.0,0.0,0.0,0.077911964674513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11686794176829461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15582391886207622,0.0,0.0,0.0,0.19477989595585785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1686793967090467,2.6100506435615145,0.038955977093781624,0.0,0.31164783772415244,0.0,0.0,0.038955977093781624,0.0,0.0,0.0,0.0,0.0
410,2023-02-17,0.4184100453570867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15690376440561254,0.0,0.26150628095147416,0.0,0.0,2.405857745183479,0.15690376440561254,0.4707112932168377,0.9937238447066062,0.20920502267854335,9.152719666690718,0.0,0.9414225968468551,0.10460250613268172,0.0,0.7845188324412425,77.35355648717096,0.0,0.9414225968468551,0.0,1.725941418874918,0.0,0.0,0.0,0.36610878708415595,0.0,0.0,0.0,0.10460250613268172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460250613268172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138075288112251,0.0,0.0,0.0,0.05230125827293082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.679916315895381,1.725941418874918,0.20920502267854335,0.0,0.20920502267854335,0.0,0.0,0.15690376440561254,0.0,0.0,0.0,0.0,0.0
