,date,Spike. AY.100,Spike. AY.122.6,Spike. AY.126,Spike. AY.4,Spike. AY.98.1,Spike. BA.1,Spike. BA.1.1,Spike. BA.1.1.1,Spike. BA.1.1.12,Spike. BA.1.1.15,Spike. BA.1.13,Spike. BA.1.15,Spike. BA.1.18,Spike. BA.2.1,Spike. BA.2.10.2,Spike. BA.2.11,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.24,Spike. BA.2.3.16,Spike. BA.2.3.20,Spike. BA.2.44,Spike. BA.2.52,Spike. BA.2.75,Spike. BA.2.75.1,Spike. BA.2.75.2,Spike. BA.2.79,Spike. BA.2.86,Spike. BA.2.9.4,Spike. BA.2,Spike. BA.3.1,Spike. BA.4.1.10,Spike. BA.4.1.3,Spike. BA.4.1.8,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.24,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.9,Spike. BC.2,Spike. BE.1.1.1,Spike. BE.1.4.2,Spike. BE.10,Spike. BE.4.2,Spike. BF.4,Spike. BL.1,Spike. BM.1.1.5,Spike. BN.1.2.1,Spike. BN.1.2.6,Spike. BN.1.3.12,Spike. BN.1.3.6,Spike. BN.1,Spike. BN.3.1,Spike. BN.5,Spike. BQ.1.1.11,Spike. BQ.1.1.12,Spike. BQ.1.1.2,Spike. BQ.1.1.31,Spike. BQ.1.1.35,Spike. BQ.1.1.37,Spike. BQ.1.1.45,Spike. BQ.1.1.46,Spike. BQ.1.1.66,Spike. BQ.1.1.9,Spike. BQ.1.1,Spike. BQ.1.10.3,Spike. BQ.1.13.1,Spike. BQ.1.21,Spike. BR.2.1,Spike. BU.3,Spike. BY.1.1,Spike. CE.1,Spike. CJ.1,Spike. CL.1,Spike. CV.1,Spike. DV.7.1,Spike. EG.1.7,Spike. EG.1,Spike. EG.10.1,Spike. EG.2,Spike. EG.4.1,Spike. EG.5.1.10,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5,Spike. EG.6.1.1,Spike. EK.2.1,Spike. EK.3,Spike. EK.4,Spike. EN.1.1,Spike. EP.2,Spike. ET.1,Spike. EU.1.1,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.13.2,Spike. FL.15.1.1,Spike. FL.15.1,Spike. FL.20.1,Spike. FL.20.2,Spike. FL.24,Spike. FW.1,Spike. FW.2,Spike. FY.3.1,Spike. GA.4.1,Spike. GB.1,Spike. GD.2,Spike. GE.1.1,Spike. GE.1.2,Spike. GE.1,Spike. GF.1,Spike. GJ.1.1,Spike. GJ.1,Spike. GJ.4,Spike. GJ.5.1,Spike. GK.1.3,Spike. GS.3,Spike. GW.5,Spike. GZ.1,Spike. HH.2,Spike. HK.2,Spike. HK.3.1,Spike. HK.3.2,Spike. HV.1,Spike. HY.1,Spike. HZ.1,Spike. JA.1,Spike. JD.1.1.1,Spike. JD.1.1.3,Spike. JE.1,Spike. JF.1,Spike. JM.1,Spike. JN.1,Spike. JN.4,Spike. XBB.1.16.14,Spike. XBB.1.16.16,Spike. XBB.1.18.1,Spike. XBB.1.41.1,Spike. XBB.1.5.102,Spike. XBB.1.5.40,Spike. XBB.1.5.78,Spike. XBB.2.3.5,Spike. XBB.2.7,Spike. XBB.2,Spike. XBB.8.2,Spike. XBB,Spike. XBD,Spike. XBF,Spike. XD,Spike. nan,Wuhan-Hu-1
575,2023-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20308692455206392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08123476572009446,0.0,0.0,0.0,0.0,0.0,0.0,0.20308692455206392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624695416920167,0.0,0.0,0.0,0.0,0.8935824536765224,0.2843216902721584,9.951259139021888,0.4874086148242224,7.920389924256732,0.7717303050963807,4.9147034900949595,0.36555645599225284,0.0,36.0276198168294,0.0,3.8992688878382946,0.0,0.0,0.0,0.0,0.0,0.2843216902721584,5.320877339199087,0.0,0.0,0.5686433805443168,2.4370430536174563,0.0,0.0,0.20308692455206392,0.6092607634043641,0.2843216902721584,0.0,0.0,0.1624695416920167,0.0,0.8123476879564279,0.08123476572009446,4.589764416962754,0.8123476879564279,0.7717303050963807,3.290008124433931,0.20308692455206392,0.4061738388523001,2.2745735221772674,3.4930950489859955,0.0,0.0,0.5686433805443168,0.0,0.0,0.0,0.0,0.0,4.630381799822801,0.1624695416920167,0.0,0.0,0.0,0.20308692455206392,0.36555645599225284,0.0,0.0,0.4061738388523001,0.0,0.0,0.8935824536765224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2023-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23428348013508188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03904724497500616,0.0,0.0,0.0,0.0,0.0,0.0,0.23428348013508188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07809448995001232,0.0,0.0,0.0,0.0,0.9761811758003786,0.273330725110088,9.293244828588755,0.5076142155302148,7.770402181998111,0.5076142155302148,4.959000389521995,0.31237798037013914,0.0,36.860601323699846,0.0,4.060913703671629,0.0,0.0,0.0,0.0,0.0,0.273330725110088,5.1542366246820706,0.0,0.0,0.5466614605052209,2.538071067366029,0.0,0.0,0.23428348013508188,0.7028504506902905,0.273330725110088,0.0,0.0,0.07809448995001232,0.0,0.9371339308253722,0.03904724497500616,4.529480674226837,0.9371339308253722,0.7809449406403028,3.08473252787125,0.23428348013508188,0.46856697055520874,2.4599765671309717,3.5923467434014653,0.0,0.0,0.5466614605052209,0.0,0.0,0.0,0.0,0.0,4.412338929016774,0.07809448995001232,0.0,0.0,0.0,0.23428348013508188,0.31237798037013914,0.0,0.0,0.46856697055520874,0.0,0.0,0.9761811758003786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,2023-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578938980052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578938980052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0526315755920208,0.2631578938980052,8.68421052958154,0.5263157877960104,7.63157894367373,0.2631578938980052,5.0000000046936774,0.2631578938980052,0.0,37.63157895120422,0.0,4.210526312683873,0.0,0.0,0.0,0.0,0.0,0.2631578938980052,5.0000000046936774,0.0,0.0,0.5263157877960104,2.6315789492958417,0.0,0.0,0.2631578938980052,0.7894736816940158,0.2631578938980052,0.0,0.0,0.0,0.0,1.0526315755920208,0.0,4.473684206581878,1.0526315755920208,0.7894736816940158,2.8947368431938467,0.2631578938980052,0.5263157877960104,2.6315789492958417,3.6842105248878627,0.0,0.0,0.5263157877960104,0.0,0.0,0.0,0.0,0.0,4.210526312683873,0.0,0.0,0.0,0.0,0.2631578938980052,0.2631578938980052,0.0,0.0,0.5263157877960104,0.0,0.0,1.0526315755920208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,2023-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24838549575347235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24838549575347235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935419727108591,0.24838549575347235,8.792846502278982,0.4967709915069447,7.60059612472292,0.3477396878730431,4.868355692040786,0.24838549575347235,0.0,37.70491803695286,0.0,4.27223049811124,0.0,0.0,0.0,0.0,0.0,0.2980625969647729,4.918032782949055,0.0,0.0,0.4967709915069447,2.7322404326821355,0.0,0.0,0.24838549575347235,0.7451564872604172,0.24838549575347235,0.0,0.0,0.0,0.0,1.0432190739221596,0.0,4.371584700533841,1.0432190739221596,0.8445106793799877,3.0799801308582087,0.24838549575347235,0.4967709915069447,2.5335320381399637,3.676105314484724,0.0,0.04967710121130054,0.5464480824152149,0.0,0.0,0.0,0.0,0.0,4.172876305991669,0.04967710121130054,0.0,0.0,0.0,0.24838549575347235,0.2980625969647729,0.0,0.0,0.5464480824152149,0.0,0.0,0.9935419727108591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2023-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22909507526054324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22909507526054324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9163803010421729,0.22909507526054324,8.934707904302078,0.45819015052108647,7.560137452738819,0.45819015052108647,4.6964490274115835,0.22909507526054324,0.0,37.80068728426683,0.0,4.352806419663953,0.0,0.0,0.0,0.0,0.0,0.3436426077476304,4.81099655989867,0.0,0.0,0.45819015052108647,2.8636884356136054,0.0,0.0,0.22909507526054324,0.6872852257816296,0.22909507526054324,0.0,0.0,0.0,0.0,1.03092783352926,0.0,4.238258876890496,1.03092783352926,0.9163803010421729,3.3218785758483227,0.22909507526054324,0.45819015052108647,2.4054982850925195,3.6655211938823227,0.0,0.1145475324870872,0.5727376830081736,0.0,0.0,0.0,0.0,0.0,4.123711344403409,0.1145475324870872,0.0,0.0,0.0,0.22909507526054324,0.3436426077476304,0.0,0.0,0.5727376830081736,0.0,0.0,0.9163803010421729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20283975813247093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20283975813247093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.811359022266192,0.20283975813247093,9.12778904411535,0.40567951626494186,7.505070989319275,0.6085192743974127,4.462474648123286,0.20283975813247093,0.0,37.9310344833887,0.0,4.462474648123286,0.0,0.0,0.0,0.0,0.0,0.40567951626494186,4.6653144062557566,0.0,0.0,0.40567951626494186,3.042596351459681,0.0,0.0,0.20283975813247093,0.6085192743974127,0.20283975813247093,0.0,0.0,0.0,0.0,1.014198780398663,0.0,4.056795131858344,1.014198780398663,1.014198780398663,3.651115615593402,0.20283975813247093,0.40567951626494186,2.231237318929797,3.651115615593402,0.0,0.20283975813247093,0.6085192743974127,0.0,0.0,0.0,0.0,0.0,4.056795131858344,0.20283975813247093,0.0,0.0,0.0,0.20283975813247093,0.40567951626494186,0.0,0.0,0.6085192743974127,0.0,0.0,0.811359022266192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16501649900839563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16501649900839563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600660062646057,0.16501649900839563,9.405940596943898,0.3300330082478144,7.425742578150081,0.8250825052730013,4.125412536596029,0.16501649900839563,0.0,38.11881188480078,0.0,4.620462043852239,0.0,0.0,0.0,0.0,0.0,0.49504950725621005,4.455445544843845,0.0,0.0,0.3300330082478144,3.300330031323029,0.0,0.0,0.16501649900839563,0.49504950725621005,0.16501649900839563,0.0,0.0,0.0,0.0,0.9900990145124201,0.0,3.795379538579238,0.9900990145124201,1.1551155135208155,4.125412536596029,0.16501649900839563,0.3300330082478144,1.9801980187938173,3.6303630395708426,0.0,0.3300330082478144,0.6600660062646057,0.0,0.0,0.0,0.0,0.0,3.9603960375876346,0.3300330082478144,0.0,0.0,0.0,0.16501649900839563,0.49504950725621005,0.0,0.0,0.6600660062646057,0.0,0.0,0.6600660062646057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058201017980993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058201017980993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4232804275521856,0.1058201017980993,9.84126984387932,0.2116402137760928,7.301587298925995,1.164021160498669,3.597883593474001,0.1058201017980993,0.0,38.41269840843491,0.0,4.867724865950663,0.0,0.0,0.0,0.0,0.0,0.6349206311483842,4.126984122824286,0.0,0.0,0.2116402137760928,3.7037037054519937,0.0,0.0,0.1058201017980993,0.3174603155741921,0.1058201017980993,0.0,0.0,0.0,0.0,0.9523809569024705,0.0,3.3862433898778024,0.9523809569024705,1.3756613742747619,4.867724865950663,0.1058201017980993,0.2116402137760928,1.5873015880508545,3.597883593474001,0.0,0.5291005293502848,0.7407407431263777,0.0,0.0,0.0,0.0,0.0,3.8095238072500934,0.5291005293502848,0.0,0.0,0.0,0.1058201017980993,0.6349206311483842,0.0,0.0,0.7407407431263777,0.0,0.0,0.4232804275521856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,2023-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.619469026934345,0.0,7.07964601795623,1.7699115095333056,2.65486725925571,0.0,0.0,38.93805309875927,0.0,5.309734508422926,0.0,0.0,0.0,0.0,0.0,0.884955749722405,3.539823008978115,0.0,0.0,0.0,4.424778758700521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884955749722405,0.0,2.65486725925571,0.884955749722405,1.7699115095333056,6.194690268233825,0.0,0.0,0.884955749722405,3.539823008978115,0.0,0.884955749722405,0.884955749722405,0.0,0.0,0.0,0.0,0.0,3.539823008978115,0.884955749722405,0.0,0.0,0.0,0.0,0.884955749722405,0.0,0.0,0.884955749722405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11148272428212604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574136012099612,0.0,8.584169456613337,0.8918617639560049,5.462653287817487,1.2263099267020485,3.010033444513724,0.8918617639560049,0.0,39.57636566570658,0.11148272428212604,3.455964321441559,0.0,0.0,0.0,0.0,0.0,0.6688963254920873,4.6822742481436075,0.0,0.0,0.11148272428212604,2.67558528176768,0.0,0.11148272428212604,0.0,0.44593087692783523,0.0,0.11148272428212604,0.0,0.11148272428212604,0.0,0.6688963254920873,0.0,4.013377922651521,0.5574136012099612,2.0066889663759273,4.570791523861482,0.7803790396738788,0.0,1.7837235178116755,4.013377922651521,0.11148272428212604,0.33444816274604366,0.5574136012099612,0.0,0.22296543846391761,0.0,0.11148272428212604,0.0,4.236343371215772,0.6688963254920873,0.0,0.11148272428212604,0.0,0.11148272428212604,0.7803790396738788,0.0,0.0,0.5574136012099612,0.33444816274604366,0.0,0.5574136012099612,0.0,0.0,0.0,0.11148272428212604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,2023-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14903130125113842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7451564860470483,0.0,7.8986587137022894,1.1922503695918196,4.918032789722739,1.043219078445003,3.129657225230688,1.1922503695918196,0.0,39.79135618111804,0.14903130125113842,2.831594632832733,0.0,0.0,0.0,0.0,0.0,0.5961251847959098,5.067064080869556,0.0,0.0,0.14903130125113842,2.086438156890006,0.0,0.14903130125113842,0.0,0.5961251847959098,0.0,0.14903130125113842,0.0,0.14903130125113842,0.0,0.5961251847959098,0.0,4.470938896073645,0.4470938936490933,2.086438156890006,4.023845002424552,1.043219078445003,0.0,2.086438156890006,4.172876303675691,0.14903130125113842,0.14903130125113842,0.4470938936490933,0.0,0.2980625923979549,0.0,0.14903130125113842,0.0,4.470938896073645,0.5961251847959098,0.0,0.14903130125113842,0.0,0.14903130125113842,0.7451564860470483,0.0,0.0,0.4470938936490933,0.4470938936490933,0.0,0.7451564860470483,0.0,0.0,0.0,0.14903130125113842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2023-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678791302535709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8393956310552076,0.0,7.554560719922162,1.343033011709597,4.644655842689777,0.9513150579618039,3.189703414179907,1.343033011709597,0.0,39.89927252892232,0.1678791302535709,2.5181869032719466,0.0,0.0,0.0,0.0,0.0,0.5595970941076874,5.260212650250762,0.0,0.0,0.1678791302535709,1.7907106890170117,0.0,0.1678791302535709,0.0,0.6715165109079602,0.0,0.1678791302535709,0.0,0.1678791302535709,0.0,0.5595970941076874,0.0,4.700615556143075,0.3917179638541165,2.1264689394178298,3.7493005082875936,1.1751538915623494,0.0,2.2383883562181026,4.252937888941983,0.1678791302535709,0.05595971345329811,0.3917179638541165,0.0,0.33575825040081836,0.0,0.1678791302535709,0.0,4.588696139342802,0.5595970941076874,0.0,0.1678791302535709,0.0,0.1678791302535709,0.7274762142549348,0.0,0.0,0.3917179638541165,0.5036373806543892,0.0,0.8393956310552076,0.0,0.0,0.0,0.1678791302535709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17921146494816714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8960573449558895,0.0,7.347670254917864,1.4336917600154446,4.480286734886974,0.8960573449558895,3.225806449927224,1.4336917600154446,0.0,39.964157704301485,0.17921146494816714,2.329749104971334,0.0,0.0,0.0,0.0,0.0,0.5376344049520283,5.376344089950391,0.0,0.0,0.17921146494816714,1.612903224963612,0.0,0.17921146494816714,0.0,0.7168458800077223,0.0,0.17921146494816714,0.0,0.17921146494816714,0.0,0.5376344049520283,0.0,4.838709674890835,0.35842294000386116,2.15053762991564,3.5842293899310844,1.2544802849597505,0.0,2.329749104971334,4.301075269938806,0.17921146494816714,0.0,0.35842294000386116,0.0,0.35842294000386116,0.0,0.17921146494816714,0.0,4.659498209942668,0.5376344049520283,0.0,0.17921146494816714,0.0,0.17921146494816714,0.7168458800077223,0.0,0.0,0.35842294000386116,0.5376344049520283,0.0,0.8960573449558895,0.0,0.0,0.0,0.17921146494816714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0818330617025428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1636661234050856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818330617025428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001636686134046,0.0,7.2013093286781045,1.5548281521191807,4.418985271249913,0.9001636686134046,3.191489365940904,1.3911620287140951,0.0,40.180032729532805,0.1636661234050856,2.1276595739224144,0.0,0.0,0.0,0.0,0.0,0.49099836010069053,5.155482816458233,0.0,0.0,0.1636661234050856,1.8003273372268092,0.0,0.1636661234050856,0.0,0.9001636686134046,0.0818330617025428,0.1636661234050856,0.0,0.1636661234050856,0.0,0.5728314218032333,0.0,4.5008183329524565,0.3273322468101712,1.9639934505173282,3.6824877260415945,1.1456628436064666,0.0,2.3731587590300425,4.664484456357542,0.1636661234050856,0.0,0.3273322468101712,0.0,0.3273322468101712,0.0,0.1636661234050856,0.0,4.746317507945518,0.49099836010069053,0.0,0.2454991851076284,0.0,0.1636661234050856,0.8183306069108616,0.0,0.0,0.3273322468101712,0.49099836010069053,0.0,0.9001636686134046,0.0,0.0,0.0,0.1636661234050856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2023-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.2597402633785202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298701316892601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2597402633785202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909116949505,0.0,6.883116878232083,1.8181818132600311,4.285714284966362,0.9090909116949505,3.1168831200227616,1.2987012966328606,0.0,40.64935065146568,0.1298701316892601,1.6883116917006409,0.0,0.0,0.0,0.0,0.0,0.38961038493791017,4.675324680034143,0.0,0.0,0.1298701316892601,2.2077922083278114,0.0,0.1298701316892601,0.0,1.2987012966328606,0.2597402633785202,0.1298701316892601,0.0,0.1298701316892601,0.0,0.6493506483164303,0.0,3.7662337683391915,0.2597402633785202,1.5584415600113808,3.8961039000284527,0.9090909116949505,0.0,2.467532471706331,5.454545449909962,0.1298701316892601,0.0,0.2597402633785202,0.0,0.2597402633785202,0.0,0.1298701316892601,0.0,4.935064933282793,0.38961038493791017,0.0,0.38961038493791017,0.0,0.1298701316892601,1.0389610433842105,0.0,0.0,0.2597402633785202,0.38961038493791017,0.0,0.9090909116949505,0.0,0.0,0.0,0.1298701316892601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
