,date,Spike. A,Spike. AY.103,Spike. BA.1.1.10,Spike. BA.1.1,Spike. BA.1.13.1,Spike. BA.1,Spike. BA.2.10.3,Spike. BA.2.12.1,Spike. BA.2.13,Spike. BA.2.18,Spike. BA.2.20,Spike. BA.2.3.20,Spike. BA.2.3.6,Spike. BA.2.7,Spike. BA.2.75.2,Spike. BA.2.75,Spike. BA.2.76,Spike. BA.2.86.1,Spike. BA.2,Spike. BA.4.1.8,Spike. BA.4.6.2,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.1.37,Spike. BA.5.10,Spike. BA.5.10.1,Spike. BA.5.2.14,Spike. BA.5.2.18,Spike. BA.5.2.25,Spike. BA.5.2.32,Spike. BA.5.2.63,Spike. BA.5.9,Spike. BE.10,Spike. BF.12,Spike. BF.4,Spike. BN.1.5.2,Spike. BN.1,Spike. BQ.1.1.2,Spike. BQ.1.1.30,Spike. BQ.1.1.35,Spike. BQ.1.1.37,Spike. BQ.1.1.46,Spike. BQ.1.1.47,Spike. BQ.1.1.48,Spike. BQ.1.1.77,Spike. BQ.1.1.9,Spike. BQ.1.1,Spike. BQ.1.10.1,Spike. BQ.1.13.1,Spike. BQ.1.15.1,Spike. BQ.1.19,Spike. BQ.1.27,Spike. BQ.1.5,Spike. BW.1.1,Spike. CH.1.1,Spike. CJ.1,Spike. CK.2.1,Spike. CM.8.1,Spike. DV.7,Spike. DV.7.1,Spike. EG.1.4,Spike. EG.1.7,Spike. EG.1,Spike. EG.10.1,Spike. EG.2,Spike. EG.5,Spike. EG.5.1.6,Spike. EG.5.1.8,Spike. EG.5.1,Spike. EG.5.2,Spike. EG.6.1.1,Spike. EG.7,Spike. EK.2.1,Spike. EU.1.1,Spike. EY.1,Spike. FD.2,Spike. FL.1.1,Spike. FL.1.4,Spike. FL.1.5.1,Spike. FL.1.5.2,Spike. FL.10.2,Spike. FL.13.3.1,Spike. FL.15.1.1,Spike. FL.15.1,Spike. FL.20.2,Spike. FL.24,Spike. FL.5.1,Spike. FT.3.1.1,Spike. FU.2,Spike. FY.1.1,Spike. FY.4.1,Spike. FY.4.2,Spike. GA.4.1,Spike. GB.1,Spike. GD.1,Spike. GE.1,Spike. GJ.1.1,Spike. GJ.1.2.1,Spike. GJ.1.2.5,Spike. GJ.4,Spike. GK.1.2,Spike. GK.1.4,Spike. GR.1,Spike. GS.1,Spike. GY.1,Spike. GZ.1,Spike. HA.2,Spike. HB.1,Spike. HC.2,Spike. HC.4,Spike. HG.2,Spike. HH.2,Spike. HK.2,Spike. HK.3.2,Spike. HK.3.3,Spike. HK.6,Spike. HM.1,Spike. HT.1,Spike. HV.1,Spike. HZ.1,Spike. JA.1,Spike. JD.1.1.1,Spike. JH.1,Spike. JM.1,Spike. JN.1,Spike. XBB.1.16.14,Spike. XBB.1.16.2,Spike. XBB.1.16.9,Spike. XBB.1.5.101,Spike. XBB.1.5.12,Spike. XBB.1.5.2,Spike. XBB.1.5.3,Spike. XBB.1.5.30,Spike. XBB.1.5.80,Spike. XBB.1.5.96,Spike. XBB.2.3.5,Spike. XBB,Spike. XBP,Spike. XBR,Spike. XCJ,Wuhan-Hu-1
542,2023-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067484687047223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.374233125659921,0.0,0.0,0.0,0.0,0.0,13.496932512670359,0.0,21.779141107513812,0.0,0.0,0.0,0.0,0.0,14.417177918784526,5.82822085523635,0.0,0.0,12.883435585291588,0.6134969374094446,0.0,0.0,0.0,6.134969323941072,1.8404908021976591,0.0,0.0,0.0,0.0,0.3067484687047223,0.0,0.0,0.9202453960834923,0.3067484687047223,0.6134969374094446,0.0,0.0,0.0,0.0,0.0,0.6134969374094446,0.6134969374094446,5.82822085523635,0.0,0.6134969374094446,0.0,0.3067484687047223,0.0,0.6134969374094446,0.9202453960834923,0.0,0.3067484687047223,0.9202453960834923,0.0,0.6134969374094446,0.3067484687047223,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969374094446,0.6134969374094446,0.0,1.5337423334929368,0.0,0.0,0.0,0.0,0.0,0.0,1.5337423334929368,0.6134969374094446,0.0,0.0,0.0,0.0,0.3067484687047223,0.3067484687047223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2023-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,0.0,0.0,0.0,0.0,0.0,14.374999999999998,0.0,18.125,0.0,0.0,0.0,0.0,0.0,16.875,6.25,0.0,0.0,11.875,0.625,0.0,0.0,0.0,5.625,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.25,0.0,0.0,0.0,0.0,0.0,0.625,0.0,8.75,0.0,0.0,0.0,0.625,0.0,0.0,0.625,0.0,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,1.25,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36101083126086086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8880866400146847,0.0,0.0,0.0,0.0,0.36101083126086086,10.830324907609219,0.0,25.270758117754845,0.0,0.36101083126086086,0.0,0.0,0.0,15.162454872667347,4.332129965058129,0.0,0.36101083126086086,12.635379063913524,0.36101083126086086,0.0,0.0,0.36101083126086086,5.0541516275798495,1.8050541563043043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0830324937825826,0.36101083126086086,0.7220216625217217,0.0,0.0,0.0,0.0,0.0,1.0830324937825826,0.7220216625217217,10.108303245087496,0.0,0.0,0.0,0.36101083126086086,0.0,0.0,0.36101083126086086,0.0,0.36101083126086086,0.36101083126086086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220216625217217,1.0830324937825826,0.0,1.0830324937825826,0.0,0.0,0.0,0.0,0.0,0.0,0.7220216625217217,0.7220216625217217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008501560956,0.0,0.0,0.0,0.0,0.8547008501560956,5.982905981605489,0.0,35.04273503947684,0.0,0.8547008501560956,0.0,0.0,0.0,12.820512823538015,1.709401710483131,0.0,0.8547008501560956,13.675213673694111,0.0,0.0,0.0,0.8547008501560956,4.273504271122358,1.709401710483131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5641025606392267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.709401710483131,1.709401710483131,11.965811963210978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008501560956,0.8547008501560956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547008501560956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327868847729673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.295081964402793,0.0,0.0,0.0,0.0,0.327868847729673,7.868852456594119,0.0,27.213114755398927,0.0,0.327868847729673,0.0,0.0,0.0,14.09836065434315,3.6065573755182068,0.0,0.6557377055577067,14.09836065434315,0.0,0.0,0.0,0.6557377055577067,5.901639339921,2.9508196699605,0.0,0.0,0.0,0.327868847729673,0.6557377055577067,0.0,0.0,2.622950822230827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9836065532873797,0.9836065532873797,10.491803278824946,0.0,0.9836065532873797,0.0,0.327868847729673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327868847729673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327868847729673,0.327868847729673,0.0,0.327868847729673,0.0,0.0,0.0,0.0,0.0,0.0,0.327868847729673,0.6557377055577067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148945218091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1914893570776632,0.0,0.0,0.0,0.0,0.0,9.042553186764371,0.0,22.340425529703214,0.0,0.0,0.0,0.0,0.0,14.893617016451078,4.7872340406430895,0.0,0.5319148945218091,14.361702131982462,0.0,0.0,0.0,0.5319148945218091,6.914893618730327,3.7234042515994723,0.0,0.0,0.0,0.5319148945218091,1.0638297890436181,0.0,0.0,2.6595744726090453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148945218091,0.5319148945218091,9.574468081286179,0.0,1.5957446835654272,0.0,0.5319148945218091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148945218091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148945218091,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148945218091,0.5319148945218091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2023-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27932961116825294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27932961116825294,0.0,0.0,0.0,0.27932961116825294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6312849150196906,0.0,0.0,0.0,0.0,0.0,8.379888264656527,0.0,21.787709500174007,0.0,0.0,0.0,0.0,0.0,13.966480447798121,5.307262571973341,0.0,0.27932961116825294,16.759776539368918,0.5586592223365059,0.0,0.0,0.27932961116825294,8.65921787582478,4.469273738468583,0.0,0.0,0.0,0.27932961116825294,0.8379888234488928,0.0,0.0,1.3966480457853985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586592223365059,0.5586592223365059,6.703910617758741,0.0,0.8379888234488928,0.27932961116825294,0.5586592223365059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379888234488928,0.27932961116825294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8379888234488928,0.0,0.0,0.0,0.0,0.0,0.5586592223365059,0.27932961116825294,0.27932961116825294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,2023-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352924774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352924774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.117647057401098,0.0,0.0,0.0,0.0,0.0,7.647058822324729,0.0,21.17647058954178,0.0,0.0,0.0,0.0,0.0,12.941176474739583,5.882352944892324,0.0,0.0,19.411764702050554,1.1764705849549355,0.0,0.0,0.0,10.58823529477089,5.294117642356033,0.0,0.0,0.0,0.0,0.5882352924774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352924774678,0.5882352924774678,3.52941176492363,0.0,0.0,0.5882352924774678,0.5882352924774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705849549355,0.5882352924774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705849549355,0.0,0.0,0.0,0.0,0.0,1.1764705849549355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2023-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794399859808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.607476639915886,0.0,0.0,0.0,0.0,0.0,6.542056069901866,0.0,31.77570092952335,0.0,0.0,0.0,0.0,0.0,16.822429909747658,7.4766355098878465,0.0,0.0,8.411214949873829,0.0,0.0,0.9345794399859808,0.9345794399859808,6.542056079901866,3.7383177599439232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794399859808,2.803738319957943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803738319957943,0.0,0.0,1.8691588799719616,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794399859808,0.0,0.0,0.0,0.0,0.0,0.9345794399859808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2023-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184100425164838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.020920500114123,0.0,0.0,0.0,0.0,0.0,7.531380755213026,0.0,22.594142255555393,0.0,0.4184100425164838,0.0,0.0,0.0,17.57322175544127,7.531380755213026,0.0,0.4184100425164838,11.715481170294181,0.0,0.0,0.4184100425164838,0.4184100425164838,7.112970712696541,6.276150627663574,0.0,0.4184100425164838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184100425164838,1.255230127549451,5.439330542630606,0.0,0.0,0.0,0.0,0.0,0.4184100425164838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255230127549451,0.0,0.0,1.6736401700659351,0.0,0.0,0.0,0.0,0.0,0.4184100425164838,0.4184100425164838,0.4184100425164838,0.0,0.0,0.0,0.0,0.4184100425164838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2023-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5454545452007595,0.0,0.0,0.0,0.0,0.0,8.333333329484221,0.0,15.15151514728536,0.0,0.7575757609172983,0.0,0.0,0.0,18.181818180803038,7.575757578718438,0.0,0.7575757609172983,14.393939396519576,0.0,0.0,0.0,0.0,7.575757578718438,8.333333329484221,0.0,0.7575757609172983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757609172983,1.5151515116830816,7.575757578718438,0.0,0.0,0.0,0.0,0.0,0.7575757609172983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151515116830816,0.0,0.0,0.0,0.0,0.0,0.7575757609172983,0.0,0.7575757609172983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619019160082,0.0,0.0,0.0,0.0,0.0,8.571428573764893,0.0,26.666666667205064,0.0,0.0,0.0,0.0,0.952380956005623,24.76190476528906,4.761904759837639,0.0,0.0,17.142857147529785,0.0,0.0,0.0,0.0,2.857142857921631,4.761904759837639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619019160082,0.0,0.0,0.0,0.952380956005623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619019160082,0.0,0.0,0.0,0.0,0.0,0.952380956005623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619019160082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2023-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000032014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000032014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999963228157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999958470391,0.0,0.0,0.0,0.0,0.0,4.400000004975486,0.0,20.799999995113208,0.0,0.4000000032014078,0.0,0.4000000032014078,0.4000000032014078,24.799999996887284,4.400000004975486,0.0,0.7999999963228157,17.599999999741943,0.0,0.0,0.0,0.0,2.800000002249855,4.400000004975486,0.0,0.0,0.0,0.0,0.4000000032014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400000004975486,0.0,0.4000000032014078,5.200000001298302,0.0,0.0,0.0,0.4000000032014078,0.0,0.0,0.7999999963228157,0.0,0.0,0.4000000032014078,0.0,0.0,0.4000000032014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000032014078,0.0,1.1999999995242234,0.0,0.0,0.0,0.0,0.0,0.4000000032014078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999963228157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2023-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551756018354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551756018354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3793103411347052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0689655167365406,0.0,0.0,0.0,0.0,0.0,1.3793103411347052,0.0,16.551724133892325,0.0,0.6896551756018354,0.0,0.6896551756018354,0.0,24.827586210907455,4.137931033473081,0.0,1.3793103411347052,17.931034485096,0.0,0.0,0.0,0.0,2.758620692338376,4.137931033473081,0.0,0.0,0.0,0.0,0.6896551756018354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.586206901413292,0.0,0.6896551756018354,7.586206901413292,0.0,0.0,0.0,0.0,0.0,0.0,1.3793103411347052,0.0,0.0,0.6896551756018354,0.0,0.0,0.6896551756018354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6896551756018354,0.0,0.6896551756018354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538531030487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538531030487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461559309146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615412412195,0.0,0.0,0.0,0.0,0.0,2.307692311861829,0.0,18.076923079353556,0.0,0.38461538531030487,0.0,0.38461538531030487,0.0,22.692307693000295,6.538461540198259,0.0,1.1538461559309146,19.615384610517854,0.38461538531030487,0.0,0.0,0.38461538531030487,3.076923072405515,3.076923072405515,0.0,0.38461538531030487,0.0,0.0,0.38461538531030487,0.0,0.0,0.0,0.0,0.38461538531030487,0.0,0.0,0.0,0.0,4.23076922833643,0.0,1.5384615412412195,6.538461540198259,0.0,0.0,0.0,0.0,0.0,0.0,1.923076926551524,0.0,0.0,0.38461538531030487,0.0,0.7692307706206097,0.38461538531030487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538531030487,0.0,0.7692307706206097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538531030487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2023-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219146459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219146459,0.0,0.0,0.0,0.0,0.0,3.4782608674846713,0.0,20.000000003167294,0.0,0.0,0.0,0.0,0.0,20.000000003167294,9.565217390626323,0.0,0.8695652219146459,21.73913043690963,0.8695652219146459,0.0,0.0,0.8695652219146459,3.4782608674846713,1.7391304337423357,0.0,0.8695652219146459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219146459,0.0,0.0,0.0,0.0,0.0,0.0,2.6086956556569816,5.217391301227007,0.0,0.0,0.0,0.0,0.0,0.0,2.6086956556569816,0.0,0.0,0.0,0.0,1.7391304337423357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219146459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652219146459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2023-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219409316404422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219409316404422,0.0,0.0,0.0,0.0,0.0,3.797468354384233,0.0,17.72151898712642,0.0,0.0,0.0,0.8438818531543022,0.0,19.831223625075467,7.594936708768466,0.0,0.4219409316404422,22.784810126305395,0.8438818531543022,0.0,0.0,0.4219409316404422,5.063291139178978,4.219409286024675,0.0,0.4219409316404422,0.0,0.0,0.0,0.0,0.0,0.4219409316404422,0.0,0.4219409316404422,0.0,0.4219409316404422,0.0,0.0,0.0,0.4219409316404422,1.6877637164351862,5.063291139178978,0.0,0.0,0.0,0.0,0.0,0.0,1.2658227847947445,0.0,0.4219409316404422,0.0,0.0,1.6877637164351862,0.4219409316404422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1097046379490463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219409316404422,0.0,0.4219409316404422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.098360651163934,0.0,15.573770496783606,0.0,0.0,0.0,1.6393442665639344,0.0,19.672131147947542,5.737704917727869,0.0,0.0,23.770491799111472,0.8196721282,0.0,0.0,0.0,6.55737704592787,6.55737704592787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196721282,0.0,0.0,0.0,0.8196721282,0.0,0.0,0.0,0.8196721282,0.8196721282,4.918032789527869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196721282,0.0,0.0,1.6393442665639344,0.8196721282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278688522963935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8196721282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
