,date,Spike. AY.32,Spike. AY.38,Spike. AY.45,Spike. B.1,Spike. B.1.1.448,Spike. B.1.1.529,Spike. B.1.351,Spike. BA.1.1,Spike. BA.1.13,Spike. BA.1.14,Spike. BA.1.17.2,Spike. BA.1.19,Spike. BA.1.21,Spike. BA.1,Spike. BA.2.1,Spike. BA.2.10,Spike. BA.2.12.1,Spike. BA.2.26,Spike. BA.2.29,Spike. BA.2.38.2,Spike. BA.2.50,Spike. BA.2.76,Spike. BA.2.86.1,Spike. BA.2.86,Spike. BA.2,Spike. BA.3,Spike. BA.4.1.10,Spike. BA.4.1.8,Spike. BA.4.1.9,Spike. BA.4.5,Spike. BA.4.6.5,Spike. BA.4.7,Spike. BA.4,Spike. BA.5.1.12,Spike. BA.5.10,Spike. BA.5.2.20,Spike. BA.5.2.37,Spike. BA.5.3,Spike. BA.5.9,Spike. BE.1.1,Spike. BE.10,Spike. BE.13,Spike. BE.6,Spike. BF.4,Spike. BG.3,Spike. BN.1,Spike. BN.1.4,Spike. BQ.1.1.10,Spike. BQ.1.1.15,Spike. BQ.1.1.28,Spike. BQ.1.1.4,Spike. BQ.1.1.74,Spike. BQ.1.1,Spike. BQ.1.10,Spike. BQ.1.24,Spike. CH.1.1.10,Spike. CH.1.1.11,Spike. CH.1.1,Spike. CL.1,Spike. CM.4,Spike. DN.1.1,Spike. DT.2,Spike. EG.1,Spike. EG.1.4,Spike. EG.2,Spike. EG.4,Spike. EG.5.1,Spike. EG.5.1.1,Spike. EG.5.1.3,Spike. EG.5.1.6,Spike. EW.1,Spike. EW.2,Spike. EW.3,Spike. FL.1.5.1,Spike. FL.12,Spike. FL.13,Spike. FL.15.1.1,Spike. FL.18,Spike. FL.35,Spike. FL.9,Spike. FN.1,Spike. FU.2.1,Spike. GE.1,Spike. GE.1.2,Spike. GP.2,Spike. HK.3,Spike. HV.1,Spike. JB.1,Spike. JB.2,Spike. JB.2.1,Spike. JP.1,Spike. JQ.1,Spike. XAY,Spike. XAY.1,Spike. XAY.1.1,Spike. XAY.2,Spike. XBB.1,Spike. XBB.1.16,Spike. XBB.1.16.1,Spike. XBB.1.16.11,Spike. XBB.1.17.1,Spike. XBB.1.41,Spike. XBB.1.41.1,Spike. XBB.1.5,Spike. XBB.1.5.15,Spike. XBB.1.5.16,Spike. XBB.1.5.17,Spike. XBB.1.5.40,Spike. XBB.1.5.53,Spike. XBB.1.5.56,Spike. XBB.1.5.62,Spike. XBB.1.9,Spike. XBB.2,Spike. XBB.3,Spike. XBB.3.2,Spike. XBB.3.5,Spike. XBB,Spike. XBF.5,Spike. XCH.1,Spike. XT,Wuhan-Hu-1
513,2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382550380027783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382550380027783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7382550380027783,0.0,0.0,0.0,0.0,0.0,0.0,25.33557047078555,19.798657723054983,0.3020134260903678,0.0,1.510067109143114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2885906005846754,0.0,0.3020134260903678,4.731543622143949,0.0,0.0,0.6040268415263731,0.0,0.0,0.0,0.0,0.0,1.0402684534387836,1.644295305619519,4.664429534560109,1.3422818795291513,0.0,0.0,0.0,0.0,0.0,1.4765100653511938,2.6845637590583027,4.429530196053582,0.7382550380027783,0.0,0.0,1.644295305619519,17.214765106026803,0.0,0.0,0.0,1.4765100653511938,2.08053691753193,1.4765100653511938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054081329516019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054081329516019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054081329516019,0.0,0.0,0.0,0.0,0.0,0.0,24.823647965597406,20.05374538580339,0.33590863778410973,0.0,1.6795431676037869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4262680499743388,0.0,0.33590863778410973,4.568357403518578,0.0,0.0,0.6718172649098386,0.0,0.0,0.0,0.0,0.0,1.0413167600773308,1.7131340249871694,5.072220360194744,1.3772253978614404,0.0,0.0,0.0,0.0,0.0,1.410816255244823,2.7544507850645,4.23244877639285,0.7054081329516019,0.0,0.0,1.7131340249871694,17.064158545763313,0.0,0.0,0.0,1.410816255244823,2.0826335201546615,1.410816255244823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2023-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724949536150571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724949536150571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724949536150571,0.0,0.0,0.0,0.0,0.0,0.0,24.31069267021222,20.3093476823415,0.36987222128955904,0.0,1.8493611277726105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5642232669546905,0.0,0.36987222128955904,4.404841964304715,0.0,0.0,0.7397444532415256,0.0,0.0,0.0,0.0,0.0,1.0423671855670236,1.7821116388085492,5.48083389435377,1.4122394068565824,0.0,0.0,0.0,0.0,0.0,1.3449899072301141,2.824478813713165,4.034969732352749,0.6724949536150571,0.0,0.0,1.7821116388085492,16.913248148459367,0.0,0.0,0.0,1.3449899072301141,2.0847343604716397,1.3449899072301141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2023-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639515314432743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639515314432743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639515314432743,0.0,0.0,0.0,0.0,0.0,0.0,23.796701444348056,20.56546617760003,0.40390440967680835,0.0,2.0195220483840415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7024570869263362,0.0,0.40390440967680835,4.240996296273266,0.0,0.0,0.8078088193536167,0.0,0.0,0.0,0.0,0.0,1.0434197241095515,1.8512285434631681,5.8902726402312515,1.4473241337863596,0.0,0.0,0.0,0.0,0.0,1.279030628865486,2.894648267572719,3.8370918865964576,0.639515314432743,0.0,0.0,1.8512285434631681,16.762032985587883,0.0,0.0,0.0,1.279030628865486,2.086839448219103,1.279030628865486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2023-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606469007890204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606469007890204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606469007890204,0.0,0.0,0.0,0.0,0.0,0.0,23.281671158676524,20.822102429945748,0.43800539399456484,0.0,2.190026959302339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.840970347736341,0.0,0.43800539399456484,4.076819409324334,0.0,0.0,0.8760107773186445,0.0,0.0,0.0,0.0,0.0,1.0444743912142835,1.9204851792034132,6.300539087137606,1.4824797852088483,0.0,0.0,0.0,0.0,0.0,1.2129380051099228,2.9649595704176965,3.638814015329768,0.606469007890204,0.0,0.0,1.9204851792034132,16.610512125236703,0.0,0.0,0.0,1.2129380051099228,2.088948782428567,1.2129380051099228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733558151764593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733558151764593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733558151764593,0.0,0.0,0.0,0.0,0.0,0.0,22.765598653028192,21.079258013249202,0.472175376576229,0.0,2.360876893555681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9797639111593646,0.0,0.472175376576229,3.912310288984057,0.0,0.0,0.9443507638269942,0.0,0.0,0.0,0.0,0.0,1.0455312024272243,1.9898819555796823,6.71163575336558,1.5177065790034534,0.0,0.0,0.0,0.0,0.0,1.1467116410274547,3.035413158006907,3.440134912407828,0.5733558151764593,0.0,0.0,1.9898819555796823,16.458684654063536,0.0,0.0,0.0,1.1467116410274547,2.0910623941799122,1.1467116410274547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2023-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401755595657524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401755595657524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401755595657524,0.0,0.0,0.0,0.0,0.0,0.0,22.248480758167766,21.336934506739855,0.506414581753595,0.0,2.5320729194465708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11883862033167,0.0,0.506414581753595,3.747467928469513,0.0,0.0,1.0128291741857856,0.0,0.0,0.0,0.0,0.0,1.0465901413193475,2.059419315505133,7.123565154398275,1.5530047230729422,0.0,0.0,0.0,0.0,0.0,1.0803511191315047,3.1060094568244803,3.2410533467159186,0.5401755595657524,0.0,0.0,2.059419315505133,16.306549624301685,0.0,0.0,0.0,1.0803511191315047,2.093180282638695,1.0803511191315047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2023-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069280210147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069280210147147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069280210147147,0.0,0.0,0.0,0.0,0.0,0.0,21.73031429501146,21.59513349439278,0.5407232131573877,0.0,2.7036160871522648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2581953316564185,0.0,0.5407232131573877,3.5822913178803497,0.0,0.0,1.0814464369974384,0.0,0.0,0.0,0.0,0.0,1.0476512341721023,2.1290976711695406,7.53632984547407,1.5883744473294898,0.0,0.0,0.0,0.0,0.0,1.0138560313467664,3.1767489053416433,3.041568094040299,0.5069280210147147,0.0,0.0,2.1290976711695406,16.154106117262916,0.0,0.0,0.0,1.0138560313467664,2.0953024683442045,1.0138560313467664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2023-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736129895070128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736129895070128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736129895070128,0.0,0.0,0.0,0.0,0.0,0.0,21.211096074337707,21.853856564677255,0.5751014857318386,0.0,2.875507439345932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397834914778534,0.0,0.5751014857318386,3.4167794334606545,0.0,0.0,1.150202982150416,0.0,0.0,0.0,0.0,0.0,1.0487144752388515,2.198917457389267,7.949932336081132,1.6238159716574287,0.0,0.0,0.0,0.0,0.0,0.9472259790140256,3.2476319326281193,2.8416779477288157,0.4736129895070128,0.0,0.0,2.198917457389267,16.001353179073828,0.0,0.0,0.0,0.9472259790140256,2.097428961164442,0.9472259790140256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2023-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44023027578012647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44023027578012647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44023027578012647,0.0,0.0,0.0,0.0,0.0,0.0,20.690822886830183,22.11310532203027,0.6095496150857497,0.0,3.0477480540471027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.537758210002283,0.0,0.6095496150857497,3.250931259075686,0.0,0.0,1.2190992194806767,0.0,0.0,0.0,0.0,0.0,1.0497798801750533,2.268879110346553,8.364375207749935,1.6593294952608029,0.0,0.0,0.0,0.0,0.0,0.8804605515602529,3.3186589905216057,2.6413816439899365,0.44023027578012647,0.0,0.0,2.268879110346553,15.848289874630442,0.0,0.0,0.0,0.8804605515602529,2.09955977104093,0.8804605515602529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2023-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067796578825939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067796578825939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4067796578825939,0.0,0.0,0.0,0.0,0.0,0.0,20.169491524196975,22.37288135466131,0.644067796103655,0.0,3.2203389805182745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.677966103082033,0.0,0.644067796103655,3.084745764789049,0.0,0.0,1.28813559220731,0.0,0.0,0.0,0.0,0.0,1.050847453986249,2.3389830461935586,8.779661017925024,1.6949152500899038,0.0,0.0,0.0,0.0,0.0,0.813559326460103,3.389830510874723,2.4406779686853937,0.4067796578825939,0.0,0.0,2.3389830461935586,15.694915255403696,0.0,0.0,0.0,0.813559326460103,2.101694918667413,0.813559326460103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2023-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373260945289772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373260945289772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373260945289772,0.0,0.0,0.0,0.0,0.0,0.0,19.647098746370943,22.633186287291085,0.6786562563821193,0.0,3.3932813033086284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.818459450270293,0.0,0.6786562563821193,2.9182219174217354,0.0,0.0,1.3573125234632548,0.0,0.0,0.0,0.0,0.0,1.0519172016718914,2.4092297251351464,9.195792331752404,1.7305734687530268,0.0,0.0,0.0,0.0,0.0,0.746521890579544,3.4611469268070376,2.2395656610396166,0.373260945289772,0.0,0.0,2.4092297251351464,15.54122836958148,0.0,0.0,0.0,0.746521890579544,2.103834403343783,0.746521890579544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339673914765544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339673914765544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339673914765544,0.0,0.0,0.0,0.0,0.0,0.0,19.123641303901685,22.89402173960391,0.7133152135154548,0.0,3.5665760889835236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959239132030067,0.0,0.7133152135154548,2.7513586914055934,0.0,0.0,1.4266304377340344,0.0,0.0,0.0,0.0,0.0,1.0529891282809989,2.4796195660150335,9.612771743982082,1.7663043524995787,0.0,0.0,0.0,0.0,0.0,0.679347829531088,3.532608694296032,2.0380434778901386,0.339673914765544,0.0,0.0,2.4796195660150335,15.387228262886953,0.0,0.0,0.0,0.679347829531088,2.1059782565619978,0.679347829531088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2023-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30601836381516745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30601836381516745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30601836381516745,0.0,0.0,0.0,0.0,0.0,0.0,18.599115947699683,23.155389325243398,0.748044885756884,0.0,3.740224418077178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100306020757154,0.0,0.748044885756884,2.5841550472334043,0.0,0.0,1.4960897608065258,0.0,0.0,0.0,0.0,0.0,1.054063238864809,2.550153010378577,10.030601835825689,1.802108124621693,0.0,0.0,0.0,0.0,0.0,0.6120367169230925,3.604216249243386,1.8361101614765198,0.30601836381516745,0.0,0.0,2.550153010378577,15.232913977854567,0.0,0.0,0.0,0.6120367169230925,2.1081264884368607,0.6120367169230925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2023-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722940785982079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722940785982079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722940785982079,0.0,0.0,0.0,0.0,0.0,0.0,18.073519397332156,23.417290673754934,0.7828454706141635,0.0,3.9142273637821865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.241660991592765,0.0,0.7828454706141635,2.416609942203411,0.0,0.0,1.565690941228327,0.0,0.0,0.0,0.0,0.0,1.0551395492123714,2.6208305011520667,10.44928522871644,1.8379850198265348,0.0,0.0,0.0,0.0,0.0,0.5445881571964158,3.6759700503644384,1.6337644608778794,0.2722940785982079,0.0,0.0,2.6208305011520667,15.078284543463239,0.0,0.0,0.0,0.5445881571964158,2.110279098424743,0.5445881571964158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,2023-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23850085533291657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23850085533291657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23850085533291657,0.0,0.0,0.0,0.0,0.0,0.0,17.546848383647447,23.679727430463206,0.817717209099569,0.0,4.088586034782342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3833049438322425,0.0,0.817717209099569,2.2487223196660633,0.0,0.0,1.6354344074836353,0.0,0.0,0.0,0.0,0.0,1.056218053716983,2.6916524719161212,10.868824530765304,1.8739352628165518,0.0,0.0,0.0,0.0,0.0,0.4770016999503306,3.7478705256331035,1.4310051105664943,0.23850085533291657,0.0,0.0,2.6916524719161212,14.923339007131869,0.0,0.0,0.0,0.4770016999503306,2.1124361181494686,0.4770016999503306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2023-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20463846815459813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20463846815459813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20463846815459813,0.0,0.0,0.0,0.0,0.0,0.0,17.019099595139924,23.942701224313083,0.85266030005696,0.0,4.263301500284801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.525238747370602,0.0,0.85266030005696,2.080491130423839,0.0,0.0,1.70532060011392,0.0,0.0,0.0,0.0,0.0,1.0572987682115582,2.7626193683254785,11.28922236889508,1.9099590682685181,0.0,0.0,0.0,0.0,0.0,0.40927694702884154,3.819918147256682,1.2278308303668792,0.20463846815459813,0.0,0.0,2.7626193683254785,14.768076402560764,0.0,0.0,0.0,0.40927694702884154,2.114597547142762,0.40927694702884154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2023-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070672269257475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070672269257475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17070672269257475,0.0,0.0,0.0,0.0,0.0,0.0,16.49026972094806,24.206213721772272,0.8876749751594631,0.0,4.438374875797316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6674632963419285,0.0,0.8876749751594631,1.911915332762505,0.0,0.0,1.7753499503189263,0.0,0.0,0.0,0.0,0.0,1.058381697852038,2.8337316481709642,11.7104813890418,1.9460566730115012,0.0,0.0,0.0,0.0,0.0,0.3414134561089461,3.8921133460230024,1.0242403576030414,0.17070672269257475,0.0,0.0,2.8337316481709642,14.612495728434553,0.0,0.0,0.0,0.3414134561089461,2.116763395704076,0.3414134561089461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670540248753493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670540248753493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13670540248753493,0.0,0.0,0.0,0.0,0.0,0.0,15.960355429308972,24.47026657323868,0.9227614453349482,0.0,4.613807248130654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.809979498440672,0.0,0.9227614453349482,1.7429938495322015,0.0,0.0,1.8455229013978527,0.0,0.0,0.0,0.0,0.0,1.0594668478224833,2.904989749220336,12.132604234753687,1.9822282931574318,0.0,0.0,0.0,0.0,0.0,0.27341080497506987,3.964456597042819,0.8202324041972533,0.13670540248753493,0.0,0.0,2.904989749220336,14.456596034129957,0.0,0.0,0.0,0.27341080497506987,2.1189336956449667,0.27341080497506987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10263427967522701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10263427967522701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10263427967522701,0.0,0.0,0.0,0.0,0.0,0.0,15.429353399306708,24.734861444658204,0.9579199436354521,0.0,4.789599728909384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9527882318952905,0.0,0.9579199436354521,1.573725621686814,0.0,0.0,1.9158398872709042,0.0,0.0,0.0,0.0,0.0,1.060554223310679,2.976394110581583,12.555593568400353,2.018474166946131,0.0,0.0,0.0,0.0,0.0,0.20526855935045402,4.036948344624387,0.6158056780513619,0.10263427967522701,0.0,0.0,2.976394110581583,14.30037632287921,0.0,0.0,0.0,0.20526855935045402,2.121108446621358,0.20526855935045402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,2023-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849314717506745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849314717506745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849314717506745,0.0,0.0,0.0,0.0,0.0,0.0,14.897260278222719,24.999999996519485,0.9931506823518343,0.0,4.965753422495473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.095890409933743,0.0,0.9931506823518343,1.4041095868748417,0.0,0.0,1.9863013647036687,0.0,0.0,0.0,0.0,0.0,1.061643840263203,3.0479452049668714,12.979452049957818,2.0547945226150373,0.0,0.0,0.0,0.0,0.0,0.13698630508643628,4.1095890452300745,0.41095890452300743,0.06849314717506745,0.0,0.0,3.0479452049668714,14.143835616351774,0.0,0.0,0.0,0.13698630508643628,2.1232876697901046,0.13698630508643628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
